time,I_YSZ_bottom,dt,eta_total,j_YSZ_bottom,numerical_phi_YSZ,phi_LSM_model
0,0,0,0,0,0.036069999999998,1.07272
0.01,-8.3995437713297e-09,0.01,0.004,-0.0084290191453101,0.036069999999998,1.06872
0.029,-2.4280743576303e-08,0.019,0.0116,-0.024365948679927,0.036069999999998,1.06112
0.0651,-5.5576358791558e-08,0.0361,0.02604,-0.055771385331624,0.036069999999998,1.04668
0.1,-8.8416667580913e-08,0.0349,0.04,-0.088726936140016,0.036069999999998,1.03272
0.2,-2.0845969365855e-07,0.1,0.08,-0.20919121284551,0.036069999999998,0.99272
0.3,-3.9083860801515e-07,0.1,0.12,-0.39221012466544,0.036069999999998,0.95272
0.4,-6.691435685672e-07,0.1,0.16,-0.67149170287866,0.036069999999998,0.91272
0.5,-1.0861972551706e-06,0.1,0.2,-1.0900088991342,0.036069999999998,0.87272
0.6,-1.6968637064578e-06,0.1,0.24,-1.7028182789564,0.036069999999998,0.83272
0.72,-2.7755727392289e-06,0.12,0.288,-2.7853126782929,0.036069999999998,0.78472
0.864,-4.7040217041317e-06,0.144,0.3456,-4.7205288862735,0.036069999999998,0.72712
1,-7.2413282743583e-06,0.136,0.4,-7.2667392805763,0.036069999999998,0.67272
