time,I_YSZ_bottom,dt,eta_total,j_YSZ_bottom,numerical_phi_YSZ,phi_LSM_model
0,0,0,0,0,0.036069999999999,1.07272
0.01,-8.722551041785e-09,0.01,0.004,-0.0087531599011492,0.036069999999999,1.06872
0.029,-2.5232293749821e-08,0.019,0.0116,-0.025320837998759,0.036069999999999,1.06112
0.0651,-5.7914753620043e-08,0.0361,0.02604,-0.058117985970324,0.036069999999999,1.04668
0.1,-9.2540543083551e-08,0.0349,0.04,-0.092865282996813,0.036069999999999,1.03272
0.2,-2.2221602986164e-07,0.1,0.08,-0.22299582228406,0.036069999999999,0.99272
0.3,-4.2462067759201e-07,0.1,0.12,-0.42611074105409,0.036069999999999,0.95272
0.4,-7.3700233811515e-07,0.1,0.16,-0.73958859995648,0.036069999999999,0.91272
0.5,-1.2053836867104e-06,0.1,0.2,-1.2096135753714,0.036069999999999,0.87272
0.6,-1.8886932072488e-06,0.1,0.24,-1.8953209408654,0.036069999999999,0.83272
0.72,-3.0876686198571e-06,0.12,0.288,-3.0985037544519,0.036069999999999,0.78472
0.864,-5.2039293306178e-06,0.144,0.3456,-5.2221907704487,0.036069999999999,0.72712
1,-7.9340871753715e-06,0.136,0.4,-7.961929185968,0.036069999999999,0.67272
